split,analysis,anchor,anchor_label,feature_mode,layer,n,n_harmful,n_nonharmful,ba,auroc,support_status
ALL,overall_harmful_pooled,end_of_user_message,S3,delta,32,108,87,21,0.7701149425287357,0.9551176792556102,supported
ALL,overall_harmful_pooled,end_of_user_message,S3,delta,33,108,87,21,0.764367816091954,0.9578544061302682,supported
ALL,overall_harmful_pooled,end_of_user_message,S3,delta,34,108,87,21,0.764367816091954,0.956759715380405,supported
ALL,overall_harmful_pooled,end_of_user_message,S3,delta,35,108,87,21,0.7586206896551724,0.9573070607553366,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,0,36,16,20,0.56875,0.5968749999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,1,36,16,20,0.63125,0.659375,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,2,36,16,20,0.6625,0.665625,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,3,36,16,20,0.69375,0.6812499999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,4,36,16,20,0.6625,0.6843750000000001,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,5,36,16,20,0.6625,0.671875,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,6,36,16,20,0.60625,0.6593749999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,7,36,16,20,0.54375,0.625,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,8,36,16,20,0.55,0.6499999999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,9,36,16,20,0.575,0.6625000000000001,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,10,36,16,20,0.6,0.6,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,11,36,16,20,0.65625,0.6906249999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,12,36,16,20,0.65,0.715625,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,13,36,16,20,0.625,0.740625,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,14,36,16,20,0.63125,0.740625,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,15,36,16,20,0.68125,0.7593749999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,16,36,16,20,0.6875,0.784375,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,17,36,16,20,0.6875,0.7625,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,18,36,16,20,0.74375,0.7656250000000001,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,19,36,16,20,0.63125,0.71875,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,20,36,16,20,0.61875,0.6781250000000001,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,21,36,16,20,0.625,0.696875,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,22,36,16,20,0.68125,0.73125,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,23,36,16,20,0.68125,0.74375,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,24,36,16,20,0.70625,0.7531249999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,25,36,16,20,0.70625,0.7593749999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,26,36,16,20,0.68125,0.746875,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,27,36,16,20,0.70625,0.796875,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,28,36,16,20,0.65625,0.80625,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,29,36,16,20,0.68125,0.809375,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,30,36,16,20,0.68125,0.81875,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,31,36,16,20,0.70625,0.8124999999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,32,36,16,20,0.7375,0.8156249999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,33,36,16,20,0.7375,0.821875,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,34,36,16,20,0.7375,0.7999999999999999,supported
ALL,within_evidence_false_belief_pressure,end_of_user_message,S3,delta,35,36,16,20,0.7375,0.8093750000000001,supported
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,0,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,1,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,2,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,3,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,4,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,5,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,6,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,7,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,8,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,9,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,10,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,11,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,12,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,13,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,14,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,15,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,16,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,17,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,18,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,19,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,20,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,21,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,22,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,23,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,24,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,25,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,26,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,27,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,28,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,29,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,30,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,31,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,32,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,33,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,34,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_evidence_emotional_pressure,end_of_user_message,S3,delta,35,0,0,0,nan,nan,"unsupported:class_counts=0:0,1:36; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,0,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,1,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,2,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,3,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,4,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,5,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,6,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,7,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,8,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,9,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,10,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,11,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,12,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,13,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,14,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,15,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,16,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,17,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,18,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,19,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,20,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,21,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,22,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,23,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,24,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,25,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,26,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,27,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,28,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,29,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,30,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,31,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,32,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,33,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,34,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,within_closed_context_false_belief_pressure,end_of_user_message,S3,delta,35,0,0,0,nan,nan,"unsupported:class_counts=0:1,1:35; need at least 4 examples per class for leave-one-family-out training with min_train_class_count=3"
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,0,36,36,0,0.1388888888888889,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,1,36,36,0,0.16666666666666666,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,2,36,36,0,0.05555555555555555,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,3,36,36,0,0.4166666666666667,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,4,36,36,0,0.25,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,5,36,36,0,0.75,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,6,36,36,0,0.5,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,7,36,36,0,0.3333333333333333,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,8,36,36,0,0.3055555555555556,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,9,36,36,0,0.1388888888888889,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,10,36,36,0,0.25,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,11,36,36,0,0.2777777777777778,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,12,36,36,0,0.1388888888888889,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,13,36,36,0,0.19444444444444445,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,14,36,36,0,0.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,15,36,36,0,0.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,16,36,36,0,0.05555555555555555,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,17,36,36,0,0.16666666666666666,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,18,36,36,0,0.3055555555555556,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,19,36,36,0,0.8611111111111112,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,20,36,36,0,0.8611111111111112,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,21,36,36,0,0.9166666666666666,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,22,36,36,0,0.75,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,23,36,36,0,0.6388888888888888,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,24,36,36,0,0.4166666666666667,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,25,36,36,0,0.6944444444444444,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,26,36,36,0,0.9722222222222222,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,27,36,36,0,1.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,28,36,36,0,1.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,29,36,36,0,1.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,30,36,36,0,1.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,31,36,36,0,1.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,32,36,36,0,1.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,33,36,36,0,1.0,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,34,36,36,0,0.9722222222222222,nan,supported
ALL,cross_evidence_false_belief_pressure_to_evidence_emotional_pressure,end_of_user_message,S3,delta,35,36,36,0,0.9444444444444444,nan,supported
ALL,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,0,36,35,1,0.5714285714285714,1.0,supported
ALL,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,1,36,35,1,0.5714285714285714,0.9428571428571428,supported
ALL,cross_evidence_false_belief_pressure_to_closed_context_false_belief_pressure,end_of_user_message,S3,delta,2,36,35,1,0.5714285714285714,1.0,supported
